Skewness: 0.41555004070429963, Average LID: LPCA: 7.589743589743589  |||  MLE: 6.477152741279537  |||  MLENB: 6.477152741279537  |||  TLE: 3.334267266300322
LPCA: -0.0850610088054101  |||  MLE: -0.6006179769608256  |||  MLENB: -0.6006179769608256  |||  TLE: -0.5099811471732387
node;in_degree;local_intrinsic_dimensionality_LPCA;local_intrinsic_dimensionality_MLE;local_intrinsic_dimensionality_MLENB;local_intrinsic_dimensionality_TLE
277;195;4;2.812956580983054;2.812956580983054;2.7452048430595406
278;46;3;3.1426250784014718;3.1426250784014718;3.3602155053832745
279;37;4;2.577279009807564;2.577279009807564;2.980588810395361
280;51;4;2.4001432778112712;2.4001432778112712;2.770079961756185
281;36;5;2.4274303591921687;2.4274303591921687;2.764853648036923
282;48;4;2.456542693864163;2.456542693864163;2.6316161170681784
283;77;5;2.5768066091399895;2.5768066091399895;2.9193223029404174
284;169;9;2.4826389796442045;2.4826389796442045;2.932247769843166
285;105;7;5.409061948510119;5.409061948510119;3.9293562589584825
286;200;4;3.495305505426257;3.495305505426257;3.2318152954366655
287;175;8;2.0404505120556617;2.0404505120556617;2.221224611985332
288;141;10;3.1568225634747384;3.1568225634747384;2.7614320378080013
289;169;8;2.231289439884988;2.231289439884988;2.288728323244341
290;168;5;3.0196678789210307;3.0196678789210307;2.747188272131155
291;157;7;4.473142334064165;4.473142334064165;3.9015167916940032
292;159;6;4.504873135540102;4.504873135540102;3.7817834410311857
293;167;7;2.802083375047485;2.802083375047485;2.739696879679841
294;177;7;4.437990777316888;4.437990777316888;3.880273771067549
295;174;6;2.616871964697829;2.616871964697829;2.6625241930822496
296;47;4;2.414920359118367;2.414920359118367;2.563238397146926
297;43;4;2.6783531197469994;2.6783531197469994;2.634406977481649
298;43;5;2.608768678097087;2.608768678097087;2.671139124447123
299;64;5;2.3050413449368308;2.3050413449368308;2.620832790048702
300;40;5;2.397341892127877;2.397341892127877;2.631226557711403
301;62;5;2.218509484980722;2.218509484980722;2.7005053039601834
302;113;10;1.4580693601059114;1.4580693601059114;1.7230519732553529
303;144;11;1.3303221675990617;1.3303221675990617;1.6887260953855763
304;121;11;1.9129930548096186;1.9129930548096186;2.0535826318967234
305;116;6;5.3342952397002295;5.3342952397002295;3.9888971365787693
306;166;5;3.779252856452626;3.779252856452626;3.372766387678561
307;25;5;3.149006773809644;3.149006773809644;2.7684995272515884
308;48;4;2.526505273416427;2.526505273416427;2.6202002502932653
309;62;4;2.1986566009019106;2.1986566009019106;2.6550155721223367
310;44;5;2.337756108272162;2.337756108272162;2.6480100416428103
311;44;5;2.235810849199582;2.235810849199582;2.5659668048676583
312;105;10;1.4868116170526102;1.4868116170526102;1.7019411618134348
313;107;8;3.170781902324128;3.170781902324128;2.5256447027128885
314;80;4;2.347445632675469;2.347445632675469;2.7658350123597146
315;55;5;2.026472669886272;2.026472669886272;2.544263641328045
316;46;5;2.2428469206649755;2.2428469206649755;2.5910681386846415
317;133;10;3.5207697909407183;3.5207697909407183;2.7653233521756064
318;194;6;3.2340178556182297;3.2340178556182297;3.2317027772586915
319;161;8;1.5804233040855113;1.5804233040855113;1.8703762777492763
320;111;11;1.304771880102452;1.304771880102452;1.6597601407826073
321;162;9;1.393881054250728;1.393881054250728;1.7332237530465542
322;134;10;1.3619353872763735;1.3619353872763735;1.7074653099504316
323;178;6;2.9420913074342034;2.9420913074342034;2.748775831638275
324;68;5;2.097503157029399;2.097503157029399;2.642800738152185
325;52;6;2.004374462140168;2.004374462140168;2.549783860172415
326;43;5;2.4029166454824824;2.4029166454824824;2.6748871260157854
327;45;6;4.066262980906505;4.066262980906505;3.4749181502648914
328;53;4;4.65561889421;4.65561889421;3.9924427072443414
329;133;10;1.3008636477227513;1.3008636477227513;1.6792796313620881
330;153;9;1.8803033059390148;1.8803033059390148;2.095540125935099
331;171;8;1.8479566489935337;1.8479566489935337;2.0593632900256593
332;180;8;1.7254670334500104;1.7254670334500104;1.99136502738751
333;114;11;1.2812882885095824;1.2812882885095824;1.6630030908478874
334;115;11;1.2264453304904643;1.2264453304904643;1.6124122363543605
335;110;11;1.3904872225024196;1.3904872225024196;1.7247218700882234
336;57;5;1.9844518354707121;1.9844518354707121;2.5626389676857517
337;43;4;2.522918703948023;2.522918703948023;2.7166103435322886
338;106;5;3.353519457456512;3.353519457456512;3.238549342118526
339;44;6;3.0517308761146715;3.0517308761146715;3.230736814056433
340;135;9;3.753623528582057;3.753623528582057;3.447115255324335
341;117;11;1.3026551042215113;1.3026551042215113;1.6831890405692922
342;185;7;2.392879687422933;2.392879687422933;2.4612074178614534
343;173;6;2.777367943411601;2.777367943411601;2.8071350105901587
344;198;7;2.588808268459946;2.588808268459946;2.692362429456036
345;59;7;7.1969085703171345;7.1969085703171345;4.131612474605094
346;158;9;1.907397334972563;1.907397334972563;2.083849288399418
347;136;10;1.2974922786177685;1.2974922786177685;1.6795264354609154
348;145;10;1.2349450578518117;1.2349450578518117;1.6074971577069557
349;160;10;1.6642936834298954;1.6642936834298954;1.9586638810791221
350;179;7;2.5018204260058825;2.5018204260058825;2.630676402427874
